'Varano de  Melegari',0.013455,0.637047,0.009349,0.004156,0.00887,0.023134,0.021473,0.060306,0.087241,0.026896,0.085134,0.200864,0.106286,0.032836,0.044517,0.161057,0.070059,0.042857,0.105023,cluster0
Varsi,0.004301,0.812714,0.001148,0.00036,0.000432,0.006496,0.006302,0.019204,0.17259,0.002022,0.006482,0.181425,0.307429,0.077239,0.080131,0.134319,0.041298,0.12013,0.232877,cluster0
'Sissa Trecasali',0.037797,0.423787,0.064376,0.191943,0.230136,0.233701,0.233227,0.278462,0.269589,0.062083,0.016422,0.289417,0.376,0.117164,0.129803,0.140296,0.027286,0.250649,0.383562,cluster3
'Polesine Zibello',0.022602,0.250171,0.053469,0.080284,0.09642,0.155889,0.155591,0.290798,0.160647,0.001011,0.051858,0.159827,0.328,0.095522,0.091846,0.117332,0.015487,0.150649,0.200913,cluster1
Albinea,0.071503,0.660287,0.005659,0.160737,0.001123,0.002917,0.063052,0.014326,0.217448,0.025076,0.103717,0.211663,0.105143,0.022388,0.138707,0.276187,0.050885,0.062338,0.03653,cluster0
'Bagnolo in Piano',0.129575,0.592618,0.015335,0.225479,0.007056,0.020779,0.086437,0.030516,0.178707,0.045501,0.031979,0.039597,0.072,0.050746,0.145736,0.167663,0.074484,0.124675,0.141553,cluster0
Baiso,0.014453,0.645933,0.003362,0.001105,0.003082,0.008033,0.006316,0.01813,0.106321,0.020425,0.086863,0.117351,0.115429,0.043657,0.052952,0.115445,0.045723,0.076623,0.009132,cluster0
Bibbiano,0.130168,0.630895,0,0.239388,0,0.000039,0.090361,0.000106,0.20099,0.053387,0.188418,0.231102,0.193143,0.077612,0.18463,0.275558,0.083333,0.12987,0.041096,cluster0
Boretto,0.105431,0.189337,0.020912,0.123598,0.151571,0.058154,0.057685,0.051669,0.131955,0.006269,0.124892,0.12167,0.174857,0.053358,0.080131,0.124253,0.027286,0.072727,0.063927,cluster1
Brescello,0.082975,0.25974,0.008857,0.130612,0.159721,0.077256,0.076825,0.059295,0.108214,0.000607,0.27917,0.074154,0.432,0.118284,0.076851,0.053791,0.009587,0.15974,0.30137,cluster1
